Star Rating,Review Title,Review Text,Review Submit Date and Time,App Version Code,Developer Reply Text
1,Unable to complete my onboarding,Unable to complete my onboarding profile. No human customer support agent is available to verify my uploaded documents. Extremely disappointed with the onboarding flow.,2026-03-12 09:16:15 UTC,612,
4,I have been using,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Keep up the great work and thank you for making investing simple.,2026-03-12 09:12:14 UTC,617,
4,Best investment app in India,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Five stars all the way!",2026-03-12 08:54:52 UTC,610,
3,Onboarding took much,Onboarding took much longer than advertised. The app freezes for 10 seconds right after entering the welcome screen OTP. Needs a smoother registration flow for non-tech-savvy users.,2026-03-12 08:51:06 UTC,626,
5,The design is incredibly beautiful and,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Five stars all the way!,2026-03-12 08:49:22 UTC,642,
2,My Aadhaar verification has been,My Aadhaar verification has been pending for days. No human customer support agent is available to verify my uploaded documents. Support is totally unresponsive to my tickets.,2026-03-12 08:43:13 UTC,621,
5,Super smooth and intuitive mutual fund,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-12 08:35:49 UTC,648,
5,Best investment app in India,Best investment app in India! Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Keep up the great work and thank you for making investing simple.,2026-03-12 08:23:47 UTC,628,
5,Super smooth and,Super smooth and intuitive mutual fund interface. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-03-12 08:13:16 UTC,628,
4,App lock and,App lock and biometric setup is buggy. I had to re-enter my personal details three times because the app crashed mid-way. Decent app but onboarding friction is high.,2026-03-12 07:42:54 UTC,637,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Keep up the great work and thank you for making investing simple.,2026-03-12 07:38:02 UTC,651,
2,Unable to complete my,Unable to complete my onboarding profile. The live video verification call drops consistently after waiting in the queue for 15 minutes. Support is totally unresponsive to my tickets.,2026-03-12 07:33:35 UTC,615,
2,Double deduction occurred during lumpsum investment,Double deduction occurred during lumpsum investment. The payment screen times out and crashes back to the dashboard during peak market hours. Hoping my money is safe with this platform.,2026-03-12 07:17:00 UTC,640,
4,App lock and,"App lock and biometric setup is buggy. The app freezes for 10 seconds right after entering the welcome screen OTP. Otherwise, the rest of the application seems well-designed.",2026-03-12 06:55:54 UTC,643,
5,Highly recommended for beginners and,"Highly recommended for beginners and pro investors alike. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-12 06:42:51 UTC,619,
5,The design is incredibly,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-12 06:27:05 UTC,621,
5,I have been using this,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Will definitely continue using this for all my wealth building.,2026-03-12 06:26:14 UTC,638,
2,UPI transaction failed at,UPI transaction failed at the last confirmation step. The payment was deducted twice for a single SIP installment and no refund has been initiated. Please process my allotment or refund my money immediately.,2026-03-12 06:17:12 UTC,644,
4,Highly recommended for beginners and,"Highly recommended for beginners and pro investors alike. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. The dark mode is also beautifully implemented and comfortable.",2026-03-12 06:06:35 UTC,611,
2,Wish there was a better,"Wish there was a better way to export watchlist data. My mutual fund transactions are listed correctly, but the overall summary values are blank. I need this statement urgently for my CA.",2026-03-12 05:44:10 UTC,614,
4,The onboarding UI is a bit,The onboarding UI is a bit confusing. There are too many document requirements and no clear instructions on what size PDF to upload. Please simplify the verification screens.,2026-03-12 05:28:41 UTC,653,
1,Document upload keeps failing,"Document upload keeps failing. The live video verification call drops consistently after waiting in the queue for 15 minutes. If this isn't resolved soon, I will switch to another investment app.",2026-03-12 05:09:19 UTC,627,
3,Stuck in verification when trying to,"Stuck in verification when trying to redeem mutual funds. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. Where is my money? Urgent response required.",2026-03-12 04:56:08 UTC,617,
5,Highly recommended for beginners and pro,Highly recommended for beginners and pro investors alike. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Will definitely continue using this for all my wealth building.,2026-03-12 04:43:30 UTC,620,
4,Downloading tax statements is broken,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Please fix the PDF export tool as soon as possible.,2026-03-12 04:42:02 UTC,630,
4,Onboarding took much,Onboarding took much longer than advertised. Setting up fingerprint login resets my MPIN every single time I restart the phone. Decent app but onboarding friction is high.,2026-03-12 04:00:04 UTC,643,
5,I have been using,I have been using this app for 2 years without a single issue. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-03-12 03:57:53 UTC,640,
1,Withdrawal was rejected with no,"Withdrawal was rejected with no explanation given. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. Where is my money? Urgent response required.",2026-03-12 03:53:34 UTC,624,
1,Capital gains calculations,Capital gains calculations are incorrect. The download button in the tax section opens a 0 KB corrupt PDF that won't open in Acrobat. I need this statement urgently for my CA.,2026-03-12 03:51:50 UTC,618,
1,Onboarding took much longer than advertised,Onboarding took much longer than advertised. Setting up fingerprint login resets my MPIN every single time I restart the phone. Needs a smoother registration flow for non-tech-savvy users.,2026-03-12 03:36:05 UTC,641,
2,The annual portfolio report contains,The annual portfolio report contains blank pages. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. Excel sheet format should be cleaned up.,2026-03-12 02:55:01 UTC,610,
2,KYC is extremely frustrating,"KYC is extremely frustrating. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Not a good start for a new investor.",2026-03-12 02:52:30 UTC,650,
1,UPI transaction failed at the,UPI transaction failed at the last confirmation step. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Please process my allotment or refund my money immediately.,2026-03-12 02:43:41 UTC,645,
2,Capital gains calculations,Capital gains calculations are incorrect. The download button in the tax section opens a 0 KB corrupt PDF that won't open in Acrobat. Excel sheet format should be cleaned up.,2026-03-12 02:43:07 UTC,610,
1,Exporting my mutual,Exporting my mutual fund statement gives a server error. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. A simple share button is needed.,2026-03-12 02:42:15 UTC,632,
1,Redemption request is,Redemption request is stuck in pending state for a week. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. I will file a complaint if my payout isn't processed today.,2026-03-12 02:35:40 UTC,612,
4,The design is,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Keep up the great work and thank you for making investing simple.,2026-03-12 02:34:46 UTC,654,
2,Stuck in verification,Stuck in verification when trying to redeem mutual funds. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. Zero transparency on withdrawal status.,2026-03-12 02:34:11 UTC,627,
3,Wish there was a better,"Wish there was a better way to export watchlist data. My mutual fund transactions are listed correctly, but the overall summary values are blank. A simple share button is needed.",2026-03-12 01:25:13 UTC,614,
4,The interface is clean,"The interface is clean but the sign-up process is tedious. The app freezes for 10 seconds right after entering the welcome screen OTP. Otherwise, the rest of the application seems well-designed.",2026-03-12 00:59:17 UTC,633,
5,I have been,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Five stars all the way!",2026-03-12 00:56:50 UTC,651,
5,The design is,The design is incredibly beautiful and fast. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Kudos to the development team for such a brilliant product!,2026-03-12 00:50:53 UTC,626,
2,The onboarding UI,"The onboarding UI is a bit confusing. The tutorial screens cannot be skipped, which is annoying for experienced investors. Otherwise, the rest of the application seems well-designed.",2026-03-12 00:24:33 UTC,633,
2,Money was debited from,Money was debited from my bank account but my portfolio is not updated. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Hoping my money is safe with this platform.,2026-03-12 00:23:30 UTC,629,
2,App lock and biometric,App lock and biometric setup is buggy. Setting up fingerprint login resets my MPIN every single time I restart the phone. Decent app but onboarding friction is high.,2026-03-12 00:22:39 UTC,617,
5,Best investment app in India,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-12 00:19:02 UTC,648,
5,Best investment app in,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. The dark mode is also beautifully implemented and comfortable.",2026-03-12 00:10:36 UTC,616,
1,Money was debited from,Money was debited from my bank account but my portfolio is not updated. The payment screen times out and crashes back to the dashboard during peak market hours. Please process my allotment or refund my money immediately.,2026-03-12 00:03:22 UTC,625,
4,Downloading tax statements is,Downloading tax statements is broken. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. A simple share button is needed.,2026-03-11 23:33:36 UTC,631,
4,Super smooth and intuitive mutual fund,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-11 23:18:19 UTC,628,
5,Highly recommended for beginners and,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-11 23:16:58 UTC,654,
4,I have been using,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-11 22:50:40 UTC,633,
4,Exporting my mutual fund statement,Exporting my mutual fund statement gives a server error. The download button in the tax section opens a 0 KB corrupt PDF that won't open in Acrobat. A simple share button is needed.,2026-03-11 22:47:25 UTC,649,
2,Unable to complete,"Unable to complete my onboarding profile. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 22:40:13 UTC,619,
5,Best investment app in India,Best investment app in India! Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. The dark mode is also beautifully implemented and comfortable.,2026-03-11 22:33:27 UTC,620,
2,Unable to complete my onboarding,"Unable to complete my onboarding profile. It gives a random error code during the signature upload step and resets the whole process. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 22:13:37 UTC,614,
4,Downloading tax statements is,Downloading tax statements is broken. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. Excel sheet format should be cleaned up.,2026-03-11 22:13:20 UTC,655,
4,Highly recommended for beginners,"Highly recommended for beginners and pro investors alike. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-11 22:12:38 UTC,628,
2,Document upload keeps failing,"Document upload keeps failing. No human customer support agent is available to verify my uploaded documents. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 21:51:53 UTC,634,
5,Best investment app in,Best investment app in India! I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Keep up the great work and thank you for making investing simple.,2026-03-11 21:51:09 UTC,610,
2,Document upload keeps failing,Document upload keeps failing. My application was rejected four times without any specific reason or feedback. Not a good start for a new investor.,2026-03-11 21:49:08 UTC,613,
1,Onboarding took much longer,Onboarding took much longer than advertised. There are too many document requirements and no clear instructions on what size PDF to upload. Decent app but onboarding friction is high.,2026-03-11 21:46:44 UTC,646,
4,I have been,"I have been using this app for 2 years without a single issue. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. The dark mode is also beautifully implemented and comfortable.",2026-03-11 21:34:57 UTC,638,
2,My Aadhaar verification has been pending,My Aadhaar verification has been pending for days. The live video verification call drops consistently after waiting in the queue for 15 minutes. Please fix this onboarding bug immediately.,2026-03-11 21:16:16 UTC,641,
5,The design is,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-11 20:52:55 UTC,653,
3,App lock and,App lock and biometric setup is buggy. There are too many document requirements and no clear instructions on what size PDF to upload. Please simplify the verification screens.,2026-03-11 20:52:38 UTC,653,
2,Exporting my mutual fund,"Exporting my mutual fund statement gives a server error. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. I need this statement urgently for my CA.",2026-03-11 20:52:26 UTC,633,
5,Super smooth and intuitive,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-03-11 20:29:05 UTC,646,
3,Wish there was a better,Wish there was a better way to export watchlist data. The system keeps throwing a 500 internal server error when I request my FY25 capital gains report. I need this statement urgently for my CA.,2026-03-11 20:27:22 UTC,652,
5,Super smooth and intuitive,Super smooth and intuitive mutual fund interface. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Keep up the great work and thank you for making investing simple.,2026-03-11 20:14:29 UTC,637,
5,I have been using,I have been using this app for 2 years without a single issue. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Keep up the great work and thank you for making investing simple.,2026-03-11 19:59:01 UTC,632,
2,Downloading tax statements,Downloading tax statements is broken. XIRR calculations in the exported Excel spreadsheet do not match the values shown in the mobile UI. This is a critical bug during tax filing season.,2026-03-11 19:14:41 UTC,611,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Will definitely continue using this for all my wealth building.,2026-03-11 19:08:40 UTC,644,
2,Video KYC is a nightmare,Video KYC is a nightmare. The live video verification call drops consistently after waiting in the queue for 15 minutes. Not a good start for a new investor.,2026-03-11 18:47:14 UTC,613,
4,Onboarding took much longer,"Onboarding took much longer than advertised. I had to re-enter my personal details three times because the app crashed mid-way. Otherwise, the rest of the application seems well-designed.",2026-03-11 18:13:49 UTC,620,
1,The onboarding UI is a bit,"The onboarding UI is a bit confusing. There are too many document requirements and no clear instructions on what size PDF to upload. Otherwise, the rest of the application seems well-designed.",2026-03-11 17:47:47 UTC,631,
3,Too many steps,"Too many steps required just to get started. The app freezes for 10 seconds right after entering the welcome screen OTP. Otherwise, the rest of the application seems well-designed.",2026-03-11 17:15:40 UTC,632,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-11 17:14:56 UTC,639,
5,Best investment app in India,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-11 17:02:27 UTC,620,
4,Capital gains calculations are,"Capital gains calculations are incorrect. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. Please fix the PDF export tool as soon as possible.",2026-03-11 16:15:31 UTC,619,
1,Document upload keeps failing,"Document upload keeps failing. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Not a good start for a new investor.",2026-03-11 16:15:04 UTC,646,
4,The design is incredibly beautiful,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Kudos to the development team for such a brilliant product!,2026-03-11 15:53:40 UTC,644,
1,Too many steps required,Too many steps required just to get started. Setting up fingerprint login resets my MPIN every single time I restart the phone. Decent app but onboarding friction is high.,2026-03-11 15:50:20 UTC,634,
2,Downloading tax statements is,"Downloading tax statements is broken. My mutual fund transactions are listed correctly, but the overall summary values are blank. Excel sheet format should be cleaned up.",2026-03-11 14:36:10 UTC,655,
4,Too many steps required just,"Too many steps required just to get started. I had to re-enter my personal details three times because the app crashed mid-way. Otherwise, the rest of the application seems well-designed.",2026-03-11 14:32:29 UTC,631,
3,Document upload keeps failing,"Document upload keeps failing. The live video verification call drops consistently after waiting in the queue for 15 minutes. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 14:31:24 UTC,613,
1,Payout is delayed beyond the promised,Payout is delayed beyond the promised T+2 days. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. This delay is completely unacceptable for a financial app.,2026-03-11 14:25:01 UTC,645,
2,Payout is delayed beyond the promised,"Payout is delayed beyond the promised T+2 days. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. Where is my money? Urgent response required.",2026-03-11 14:03:16 UTC,630,
4,The onboarding UI is a bit,The onboarding UI is a bit confusing. There are too many document requirements and no clear instructions on what size PDF to upload. Please simplify the verification screens.,2026-03-11 13:22:11 UTC,646,
3,Autopay setup failed but bank still,Autopay setup failed but bank still got linked. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Hoping my money is safe with this platform.,2026-03-11 13:20:36 UTC,618,
4,Onboarding took much,Onboarding took much longer than advertised. The app freezes for 10 seconds right after entering the welcome screen OTP. Needs a smoother registration flow for non-tech-savvy users.,2026-03-11 13:19:05 UTC,641,
4,The interface is clean but,The interface is clean but the sign-up process is tedious. Setting up fingerprint login resets my MPIN every single time I restart the phone. Decent app but onboarding friction is high.,2026-03-11 13:10:24 UTC,624,
4,Best investment app in,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Kudos to the development team for such a brilliant product!",2026-03-11 12:50:09 UTC,651,
2,Double deduction occurred during lumpsum investment,Double deduction occurred during lumpsum investment. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Please process my allotment or refund my money immediately.,2026-03-11 12:50:07 UTC,622,
4,The annual portfolio report contains blank,"The annual portfolio report contains blank pages. My mutual fund transactions are listed correctly, but the overall summary values are blank. This is a critical bug during tax filing season.",2026-03-11 12:46:43 UTC,611,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Five stars all the way!,2026-03-11 12:43:59 UTC,615,
3,Document upload keeps failing,Document upload keeps failing. My application was rejected four times without any specific reason or feedback. Please fix this onboarding bug immediately.,2026-03-11 12:39:36 UTC,643,
4,Super smooth and intuitive mutual fund,Super smooth and intuitive mutual fund interface. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-11 12:36:31 UTC,622,
4,The onboarding UI is,The onboarding UI is a bit confusing. The app freezes for 10 seconds right after entering the welcome screen OTP. Hoping the actual investing experience is better than the sign-up.,2026-03-11 12:31:31 UTC,641,
5,I have been using this,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-11 12:09:51 UTC,647,
3,App lock and,"App lock and biometric setup is buggy. There are too many document requirements and no clear instructions on what size PDF to upload. Otherwise, the rest of the application seems well-designed.",2026-03-11 12:07:12 UTC,613,
1,Document upload keeps failing,Document upload keeps failing. No human customer support agent is available to verify my uploaded documents. Support is totally unresponsive to my tickets.,2026-03-11 12:03:17 UTC,618,
3,My Aadhaar verification has,"My Aadhaar verification has been pending for days. No human customer support agent is available to verify my uploaded documents. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 11:56:34 UTC,647,
5,Best investment app in India,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Kudos to the development team for such a brilliant product!,2026-03-11 11:54:22 UTC,619,
2,Unable to withdraw my money from,"Unable to withdraw my money from liquid funds. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. Where is my money? Urgent response required.",2026-03-11 11:49:38 UTC,647,
5,Super smooth and,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. The dark mode is also beautifully implemented and comfortable.,2026-03-11 11:37:28 UTC,618,
4,The interface is clean but the,The interface is clean but the sign-up process is tedious. I had to re-enter my personal details three times because the app crashed mid-way. Please simplify the verification screens.,2026-03-11 11:34:52 UTC,650,
4,Best investment app in India,Best investment app in India! Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Keep up the great work and thank you for making investing simple.,2026-03-11 11:17:24 UTC,635,
4,Onboarding took much longer than,Onboarding took much longer than advertised. The app freezes for 10 seconds right after entering the welcome screen OTP. Decent app but onboarding friction is high.,2026-03-11 11:07:10 UTC,614,
5,Best investment app,"Best investment app in India! The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Keep up the great work and thank you for making investing simple.",2026-03-11 11:01:10 UTC,640,
1,Onboarding took much,"Onboarding took much longer than advertised. The tutorial screens cannot be skipped, which is annoying for experienced investors. Hoping the actual investing experience is better than the sign-up.",2026-03-11 10:49:06 UTC,611,
3,Document upload keeps failing,Document upload keeps failing. No human customer support agent is available to verify my uploaded documents. Please fix this onboarding bug immediately.,2026-03-11 10:30:30 UTC,639,
1,Stuck in verification when,"Stuck in verification when trying to redeem mutual funds. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. Where is my money? Urgent response required.",2026-03-11 10:18:39 UTC,626,
5,Super smooth and intuitive,"Super smooth and intuitive mutual fund interface. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Five stars all the way!",2026-03-11 10:12:40 UTC,640,
1,Unable to complete my onboarding,"Unable to complete my onboarding profile. It gives a random error code during the signature upload step and resets the whole process. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 10:12:26 UTC,631,
1,UPI transaction failed at the last,UPI transaction failed at the last confirmation step. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Hoping my money is safe with this platform.,2026-03-11 10:08:19 UTC,620,
2,Unable to complete my onboarding,Unable to complete my onboarding profile. My application was rejected four times without any specific reason or feedback. Extremely disappointed with the onboarding flow.,2026-03-11 10:02:22 UTC,628,
3,Withdrawal was rejected,"Withdrawal was rejected with no explanation given. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. Zero transparency on withdrawal status.",2026-03-11 09:57:44 UTC,641,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Five stars all the way!,2026-03-11 09:56:24 UTC,654,
1,Video KYC is,"Video KYC is a nightmare. It gives a random error code during the signature upload step and resets the whole process. If this isn't resolved soon, I will switch to another investment app.",2026-03-11 09:32:57 UTC,650,
1,Onboarding took much longer than,Onboarding took much longer than advertised. I had to re-enter my personal details three times because the app crashed mid-way. Needs a smoother registration flow for non-tech-savvy users.,2026-03-11 09:15:37 UTC,649,
5,Super smooth and intuitive mutual,Super smooth and intuitive mutual fund interface. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-11 09:01:09 UTC,611,
2,Redemption request is stuck,"Redemption request is stuck in pending state for a week. The cancel button for pending withdrawals does not work, it just shows a loading spinner forever. I will file a complaint if my payout isn't processed today.",2026-03-11 08:55:07 UTC,626,
3,App lock and biometric,App lock and biometric setup is buggy. Setting up fingerprint login resets my MPIN every single time I restart the phone. Decent app but onboarding friction is high.,2026-03-11 08:51:09 UTC,646,
5,The design is incredibly beautiful,"The design is incredibly beautiful and fast. The app performance is extremely fast, charts load instantly, and the XIRR tracking is very transparent. Will definitely continue using this for all my wealth building.",2026-03-11 08:35:30 UTC,633,
4,The onboarding UI is a bit,The onboarding UI is a bit confusing. I had to re-enter my personal details three times because the app crashed mid-way. Hoping the actual investing experience is better than the sign-up.,2026-03-11 08:23:32 UTC,634,
1,Stuck in verification when trying,"Stuck in verification when trying to redeem mutual funds. The instant redemption feature says it transfers money in 30 minutes, but it has been 4 hours and nothing happened. This delay is completely unacceptable for a financial app.",2026-03-11 08:21:46 UTC,647,
4,The annual portfolio report contains,The annual portfolio report contains blank pages. The download button in the tax section opens a 0 KB corrupt PDF that won't open in Acrobat. Excel sheet format should be cleaned up.,2026-03-11 08:11:34 UTC,637,
5,Best investment app in India,Best investment app in India! Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Five stars all the way!,2026-03-11 07:59:14 UTC,654,
5,I have been,I have been using this app for 2 years without a single issue. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. Will definitely continue using this for all my wealth building.,2026-03-11 07:45:21 UTC,645,
5,Best investment app in,Best investment app in India! Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Will definitely continue using this for all my wealth building.,2026-03-11 07:29:05 UTC,646,
3,Redemption request is stuck in pending,Redemption request is stuck in pending state for a week. Trying to update my primary bank account for withdrawal is locked and support ticket is ignored. Zero transparency on withdrawal status.,2026-03-11 07:14:55 UTC,639,
2,Exporting my mutual fund,"Exporting my mutual fund statement gives a server error. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. Please fix the PDF export tool as soon as possible.",2026-03-11 06:59:14 UTC,629,
1,Autopay setup failed but,Autopay setup failed but bank still got linked. I tried paying via HDFC net banking but it stuck at the gateway redirection page indefinitely. Customer support only sends automated template replies about this.,2026-03-11 06:48:38 UTC,616,
1,KYC is extremely frustrating,"KYC is extremely frustrating. I uploaded clear, high-resolution photos of my PAN and Aadhaar but the system keeps saying documents are illegible. Please fix this onboarding bug immediately.",2026-03-11 06:31:03 UTC,635,
5,The design is incredibly beautiful,The design is incredibly beautiful and fast. Setting up monthly SIPs is absolutely seamless and the auto-pay works flawlessly every single time. The dark mode is also beautifully implemented and comfortable.,2026-03-11 06:28:26 UTC,621,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Will definitely continue using this for all my wealth building.,2026-03-11 06:20:52 UTC,621,
2,Double deduction occurred during,Double deduction occurred during lumpsum investment. The payment screen times out and crashes back to the dashboard during peak market hours. Very worried about where my hard-earned money went.,2026-03-11 05:59:32 UTC,616,
5,I have been,I have been using this app for 2 years without a single issue. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. The dark mode is also beautifully implemented and comfortable.,2026-03-11 05:53:26 UTC,634,
5,The design is incredibly beautiful and,The design is incredibly beautiful and fast. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. The dark mode is also beautifully implemented and comfortable.,2026-03-11 05:39:03 UTC,650,
2,Withdrawal was rejected,"Withdrawal was rejected with no explanation given. I submitted a withdrawal request 10 days ago, the units were debited from my portfolio, but no money has reached my bank. I will file a complaint if my payout isn't processed today.",2026-03-11 05:38:49 UTC,652,
5,I have been using this app,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. Keep up the great work and thank you for making investing simple.,2026-03-11 05:32:44 UTC,621,
5,Best investment app in India,Best investment app in India! Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Will definitely continue using this for all my wealth building.,2026-03-11 05:31:38 UTC,624,
5,Highly recommended for,Highly recommended for beginners and pro investors alike. Instant KYC was completed in under 15 minutes on a Sunday and I started my first investment immediately. Five stars all the way!,2026-03-11 05:23:14 UTC,652,
5,I have been using this app,I have been using this app for 2 years without a single issue. I love the side-by-side fund comparison tool and the portfolio overlap analysis which helped me rebalance. The dark mode is also beautifully implemented and comfortable.,2026-03-11 05:18:41 UTC,628,
1,The annual portfolio report,"The annual portfolio report contains blank pages. It lacks detail on short-term vs long-term capital gains, making tax filing very complicated. I need this statement urgently for my CA.",2026-03-11 05:18:21 UTC,648,
5,Super smooth and intuitive,Super smooth and intuitive mutual fund interface. Low minimum investment limits of just 100 rupees make mutual funds highly accessible to everyone. Keep up the great work and thank you for making investing simple.,2026-03-11 05:15:49 UTC,617,
